video_id,start_time,end_time,label
0ET4pS9GpGo,30.000,40.000,"/m/015p6,/m/0h0rv,/t/dd00129"
0ET7uiwL5Oo,30.000,40.000,"/m/02lkt,/m/04rlf,/m/07s72n"
0ETBbONiZ3U,30.000,40.000,"/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/0fx80y"
0ETQMw3AF50,30.000,40.000,"/m/04rlf,/m/09x0r"
0ETYwfsrPCs,20.000,30.000,/m/09x0r
0ETfaNWFGkE,30.000,40.000,"/m/04rlf,/t/dd00004"
0ETiGEb9OMA,30.000,40.000,/m/09x0r
0ETnFV2r9TQ,30.000,40.000,/m/09x0r
0ETtLbl01JQ,30.000,40.000,/m/04rlf
0ETuT9grztw,30.000,40.000,/m/09x0r
0ETvw5iGlFE,30.000,40.000,"/m/04rlf,/m/09x0r"
0ETxv20O2ec,160.000,170.000,/m/04rlf
0EU403_ans0,30.000,40.000,/m/04rlf
0EU4kmE9GFA,30.000,40.000,"/m/01wy6,/m/04rlf,/m/04szw,/m/085jw"
0EU4rX7P8ig,30.000,40.000,/m/09x0r
0EU9d4Zf4Ao,30.000,40.000,"/m/04rlf,/m/09x0r"
0EUFl_NLwaQ,30.000,40.000,"/m/02sgy,/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y"
0EUKNOXBPIY,30.000,40.000,"/m/04rlf,/m/09x0r"
0EUQgcir9ig,30.000,40.000,"/m/068hy,/m/0jbk"
0EUV1Zhiku8,80.000,90.000,"/m/09x0r,/t/dd00013,/t/dd00125"
0EUXoWQlANM,30.000,40.000,"/m/02sgy,/m/0342h,/m/04rlf,/m/04szw"
0EUalOcFVCo,30.000,40.000,"/m/04rlf,/m/09x0r"
0EUavDswLAk,270.000,280.000,"/m/09x0r,/m/0btp2,/t/dd00128"
0EUx8BQiTrQ,30.000,40.000,/m/04rlf
0EV43CEgGEM,30.000,40.000,"/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y"
0EVGnxEkgK8,30.000,40.000,"/m/025td0t,/m/03_d0,/m/04rlf,/m/0gywn"
0EVJEOd90AY,0.000,10.000,/m/09x0r
0EVJPMv8FkM,120.000,130.000,/m/04rlf
0EVKir3WLz0,30.000,40.000,"/m/02lkt,/m/04rlf,/m/07gxw"
0EVUg5fJgps,30.000,40.000,"/m/02qldy,/m/05zppz,/m/09x0r"
0EVdVszHCAU,30.000,40.000,/m/09x0r
0EVogoU7aaY,17.000,27.000,/m/04rlf
0EVpYqWjh20,30.000,40.000,/m/04rlf
0EVpkzC2X74,30.000,40.000,"/m/04rlf,/t/dd00034"
0EVweXYbZAo,30.000,40.000,"/m/04rlf,/m/04szw,/m/05pd6,/m/07y_7"
0EVyUEVloBc,0.000,10.000,"/m/01g50p,/m/0284vy3,/m/06d_3,/m/07jdr,/m/07yv9"
0EVyhODUWnE,30.000,40.000,/m/04rlf
0EW0jHhE3oc,30.000,40.000,"/m/04rlf,/m/09x0r"
0EW1HLZLKkA,30.000,40.000,"/m/04rlf,/m/09x0r"
0EW5Eq5lJS0,30.000,40.000,/m/04rlf
0EW8CwARiG8,30.000,40.000,"/m/06bz3,/m/09x0r"
0EWJyTiBxeM,260.000,270.000,/m/09x0r
0EWOHhr-HhQ,30.000,40.000,"/m/04rlf,/m/06bz3,/m/09x0r"
0EWOrrov0SU,30.000,40.000,"/m/04rlf,/t/dd00003"
0EWZwBvzZwY,30.000,40.000,"/m/07r04,/m/07yv9,/m/09x0r"
0EWsCRd4BVw,17.000,27.000,/m/07r_k2n
0EWzkFjBNi0,30.000,40.000,/m/04rlf
0EX5tQdCkQ0,30.000,40.000,"/m/04rlf,/m/064t9"
0EX89UWT8KE,24.000,34.000,"/m/04rlf,/m/09x0r"
0EX8WUQRoiU,20.000,30.000,/m/06j6l
0EXE4YB3ikY,30.000,40.000,"/m/04rlf,/m/09x0r"
0EXHBpAA8gE,30.000,40.000,/m/04rlf
0EXJxA_G4Qs,30.000,40.000,/m/04rlf
0EXOZO5F9z0,30.000,40.000,/m/09x0r
0EXRQZZr2zI,30.000,40.000,/m/04rlf
0EXRuRv2nw4,30.000,40.000,/m/09x0r
0EXfN5xU30A,420.000,430.000,"/m/09x0r,/t/dd00125"
0EXjSLJIs1U,0.000,10.000,"/m/01glhc,/m/0342h,/m/04rlf"
0EXn7_GlI7E,30.000,40.000,"/m/07r04,/m/07yv9"
0EXqFVi8C9U,0.000,10.000,"/m/07yv9,/m/0k4j,/t/dd00128"
0EXrCS_nPGQ,30.000,40.000,/m/09x0r
0EXvjmim-B0,60.000,70.000,/m/04rlf
0EXzLowwGiU,9.000,19.000,"/m/04rlf,/m/05rwpb"
0EY27y8wIvI,0.000,10.000,"/m/0140xf,/m/02mscn,/m/04rlf,/t/dd00006"
0EY5LaLqzTA,30.000,40.000,"/m/07q2z82,/m/07yv9,/m/0k4j"
0EY83hIUef0,30.000,40.000,/m/04rlf
0EYEgfl9HPY,30.000,40.000,"/m/04rlf,/m/09x0r"
0EYHvvBRykQ,30.000,40.000,/m/09x0r
0EYKzKoSpWA,30.000,40.000,/m/09x0r
0EYMNzSLw50,30.000,40.000,/m/04rlf
0EYNJbg0n38,4.000,14.000,"/m/04rlf,/m/09x0r"
0EYOxSSt9jM,10.000,20.000,"/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00128"
0EYQrIIHEiE,50.000,60.000,/m/0150b9
0EYSQ4FUF1I,150.000,160.000,"/m/034srq,/m/03m9d0z,/m/05kq4,/t/dd00092"
0EYgB-OpQF4,50.000,60.000,"/m/015lz1,/m/04rlf,/m/05lls,/m/0ggq0m"
0EYic5kQ0Dc,30.000,40.000,"/m/025td0t,/m/04rlf"
0EYjSlsHT24,30.000,40.000,/m/09x0r
0EYn_NX1nYs,30.000,40.000,"/m/04rlf,/m/09x0r"
0EYqei2HAP4,30.000,40.000,/m/09x0r
0EYwFE1E0tQ,30.000,40.000,"/m/04rlf,/m/09x0r"
0EYxFZoHec8,30.000,40.000,"/m/04rlf,/m/09x0r"
0EZ6KX4W9oY,120.000,130.000,"/m/09x0r,/t/dd00129"
0EZLHGwX_A4,30.000,40.000,"/m/012f08,/m/07yv9,/m/0k4j"
0EZLkhAWDNY,90.000,100.000,"/m/09x0r,/t/dd00125"
0EZQp0i8-EM,30.000,40.000,/m/09x0r
0EZTOSkuFy0,30.000,40.000,"/m/0342h,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y"
0EZcEAnRxy4,30.000,40.000,/m/09x0r
0EZcckphR9Y,30.000,40.000,"/m/04rlf,/m/06h7j"
0EZdYY7TfD0,6.000,16.000,"/m/04rlf,/m/09x0r"
0EZkq5q9Z5Y,30.000,40.000,"/m/026z9,/m/04rlf"
0EZqD_q7LiQ,30.000,40.000,"/m/04rlf,/m/06j6l"
0EZzI-05Q8s,30.000,40.000,/m/04rlf
0E_4jTdvHcw,5.000,15.000,"/m/04rlf,/m/09x0r"
0E_7noX6cA8,30.000,40.000,"/m/04rlf,/m/09x0r"
0E_9l6cOHwE,30.000,40.000,"/m/04rlf,/m/07qrkrw"
0E_AJc8LWmY,30.000,40.000,/m/04rlf
0E_C5JVnTt4,30.000,40.000,"/m/04rlf,/m/0l14jd,/t/dd00003,/t/dd00004"
0E_CwYlecyo,260.000,270.000,"/m/09x0r,/t/dd00125"
0E_Dlj-kpHI,30.000,40.000,/m/04rlf
0E_EEfkhGAY,28.000,38.000,/m/09x0r
0E_N_oRoRL4,30.000,40.000,"/m/04rlf,/m/09x0r"
0E_VpTjx-y0,30.000,40.000,/m/09x0r
0E_u6rzTV7E,30.000,40.000,/m/09x0r
0E_wyj5bNwM,30.000,40.000,"/m/04rlf,/m/09x0r"
0Ea7_5o-NWY,30.000,40.000,/m/09x0r
0EaBQS8IU4s,30.000,40.000,/m/04rlf
0EaLYtevLxE,30.000,40.000,"/m/04rlf,/m/09x0r"
0EaSoNGfx1I,30.000,40.000,"/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y"
0EaXNTD6xQ0,310.000,320.000,"/m/09x0r,/t/dd00125"
0EaaShHEdFw,30.000,40.000,/m/04rlf
0EadL9vcwfQ,30.000,40.000,"/m/04rlf,/m/09x0r"
0EafKXYFl9U,30.000,40.000,/m/09x0r
0EakHjWbfAs,30.000,40.000,/m/09x0r
0EalKTiutIM,10.000,20.000,"/m/06bz3,/t/dd00125"
0EaqM30KQGs,10.000,20.000,"/m/09x0r,/t/dd00125"
0EarMN_9XC0,30.000,40.000,/m/09x0r
0EatuV_EzpI,30.000,40.000,/m/09x0r
0Eau4pRipMs,30.000,40.000,"/m/04rlf,/m/09x0r"
0Eaugcb35l0,30.000,40.000,"/m/04rlf,/m/0ggx5q"
0EaxcUhZWe8,40.000,50.000,"/m/01b_21,/m/04rlf,/t/dd00125"
0Eb5E073naM,30.000,40.000,"/m/04rlf,/m/07gxw"
0EbBjO6pcMI,30.000,40.000,"/m/04rlf,/t/dd00035"
0EbLUg-bfC0,30.000,40.000,/m/04rlf
0EbOCjKgum8,70.000,80.000,/m/07yv9
0EbSGw4UjGY,160.000,170.000,"/m/03_d0,/m/04rlf"
0Ebd9hJobjA,170.000,180.000,/m/09x0r
0Ebh0z9U_p8,30.000,40.000,"/m/0342h,/m/04rlf,/m/04szw"
0Ec4FHlvDSU,30.000,40.000,/m/09x0r
0Ec8fn-TpuE,9.000,19.000,"/m/04rlf,/t/dd00035"
0EcB2aKYV4o,30.000,40.000,/m/09x0r
0EcBrg3SriA,10.000,20.000,"/m/03lty,/m/04rlf,/m/06by7"
0EcC2DGy5YQ,30.000,40.000,"/m/04rlf,/m/05r6t"
0EcCnkORYTM,30.000,40.000,"/m/04rlf,/m/09x0r"
0EcF2quEjXI,30.000,40.000,/m/09x0r
0EcGqdErLsQ,30.000,40.000,"/m/04rlf,/m/09x0r"
0EcH4GRM-Kw,30.000,40.000,/m/09x0r
0EcIvsY0S0M,29.000,39.000,"/m/04rlf,/m/07yv9"
0EcLPp5VX3w,30.000,40.000,/m/09x0r
0EcLWVdNetg,30.000,40.000,"/m/02x8m,/m/04rlf,/m/0ggx5q"
0EcPTPM6xGc,6.000,16.000,"/m/04rlf,/m/09x0r"
0EcVqVSBsvE,0.000,10.000,/m/09x0r
0EcVrrCF5L0,27.000,37.000,/m/04rlf
0EcYjAX4BLA,30.000,40.000,"/m/04rlf,/m/09x0r"
0EcZJqCCJ3g,30.000,40.000,/m/09x0r
0Ec_JEmU-j0,30.000,40.000,"/m/04rmv,/m/09x0r"
0EcaQiaf69I,30.000,40.000,"/m/012f08,/m/07yv9,/m/0k4j"
0EceX2133Yg,30.000,40.000,/m/09x0r
0EcfL54lGUA,30.000,40.000,"/m/028ght,/m/053hz1,/m/09x0r"
0EcfYpyYvyw,30.000,40.000,/m/09x0r
0EcktnqlB2U,30.000,40.000,/m/09x0r
0EcmQQTTbdE,22.000,32.000,"/m/04rlf,/m/09x0r"
0Eco9LLfErY,30.000,40.000,/m/09x0r
0EcsfrMO2-o,30.000,40.000,"/m/04rlf,/t/dd00004"
0Ed2_JtnyXc,30.000,40.000,/m/09x0r
0Ed3frA_tZM,30.000,40.000,"/m/02lkt,/m/04rlf,/m/07gxw"
0Ed6JN1WRSA,30.000,40.000,"/m/02sgy,/m/0342h,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y"
0EdBtTMaTOg,30.000,40.000,/m/09x0r
0EdHstpvonw,30.000,40.000,/m/09x0r
0EdLG2fUxN0,0.000,9.000,"/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092"
0EdO4TqD7gg,30.000,40.000,"/m/07rknqz,/m/07yv9,/m/0k4j"
0EdTG-2RKMw,70.000,80.000,/m/02pjr4
0EdWNzpaWu0,16.000,26.000,/m/09x0r
0EdbPB_CDno,30.000,40.000,"/m/04rlf,/m/0c1dj"
0Edn1fYqe5c,0.000,6.000,"/m/04rlf,/m/07c52,/m/09x0r"
0EdnRyvbRmI,30.000,40.000,"/m/07yv9,/m/09x0r,/m/0k4j"
0EdsK2LdkxQ,30.000,40.000,"/m/02sgy,/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y"
0EdtLbUasUc,240.000,250.000,"/m/05kq4,/m/09x0r,/t/dd00129"
0Edtw2peKNI,30.000,40.000,"/m/02sgy,/m/0342h,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y"
0EdwwyCCcSg,20.000,30.000,"/m/07yv9,/m/0k4j"
0Ee0dzrbIc4,30.000,40.000,/m/04rlf
0Ee1puE48zM,30.000,40.000,/m/09x0r
0Ee6ORQ4H8o,30.000,40.000,/m/04rlf
0EeDeCkgroc,30.000,40.000,/m/04rlf
0EeFhHxt_HU,30.000,40.000,"/m/04rlf,/m/0c1dj"
0EeFidyAfBU,30.000,40.000,"/m/04rlf,/m/09x0r"
0EeH0bE4Vfk,30.000,40.000,"/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/0fx80y"
0EeJNzO-5Oc,30.000,40.000,/m/09x0r
0EeXi8LYmUk,90.000,100.000,/m/07rdhzs
0EebHP6Lhzk,30.000,40.000,"/m/02qldy,/m/05zppz,/m/09x0r"
0EepJeedVyI,30.000,40.000,"/m/03_d0,/m/04rlf"
0Ees8KFCUXM,30.000,40.000,"/m/03qc9zr,/m/03qtwd,/m/04rlf,/m/09x0r"
0EezurXZ4pk,30.000,40.000,"/m/02qldy,/m/05zppz,/m/09x0r"
0Ef3v9815uo,20.000,30.000,/m/04rlf
0Ef4ETcDx0g,30.000,40.000,/m/04rlf
0Ef4GEjT5b8,30.000,40.000,/m/04rlf
0Ef6MVKMG68,30.000,40.000,/m/09x0r
0Ef6e4vYmN8,30.000,40.000,"/m/02qldy,/m/05zppz,/m/09x0r"
0Ef9sFyk2Ys,30.000,40.000,/m/09x0r
0EfEnS-10UI,30.000,40.000,/m/04rlf
0EfFEuQkzIM,30.000,40.000,"/m/012ndj,/m/03j1ly,/m/07r04,/m/07yv9"
0EfHrdBqImw,30.000,40.000,"/m/04rlf,/t/dd00004"
0EfIiDL06vI,30.000,40.000,"/m/06_fw,/m/09x0r"
0EfMb-hDtto,30.000,40.000,/m/09x0r
0EfQBWn4qK0,30.000,40.000,/m/07qjznl
0EfSjA82Z7I,30.000,40.000,/m/04rlf
0EfcOvoQiX8,30.000,40.000,"/m/012f08,/m/07yv9,/m/09x0r,/m/0k4j"
0EfjLkxOmeM,130.000,140.000,/m/04rlf
0EfvR91Bhd4,30.000,40.000,/m/09x0r
0Efz9TBIfzA,30.000,40.000,/m/04rlf
0Eg9T89AnZQ,30.000,40.000,/m/09x0r
0EgF314rscQ,80.000,90.000,"/m/01p970,/m/026t6,/m/0l14md"
0EgJ1v2Yuy4,20.000,30.000,"/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092"
0EgKlq8QtuI,30.000,40.000,"/m/04rlf,/t/dd00034"
0EgPFVlzm0o,30.000,40.000,"/m/04rlf,/m/09x0r"
0EgPGPE2QHA,30.000,40.000,/m/04rlf
0EgRIezbKRs,30.000,40.000,"/m/04rlf,/m/09x0r"
0EgTrPbwyeo,30.000,40.000,"/m/01xqw,/m/04rlf,/m/04szw"
0EgXqwT4sjc,10.000,20.000,/m/04rlf
0EglGeiJjmE,30.000,40.000,"/m/018vs,/m/02sgy,/m/04rlf,/m/04szw"
0EglMkW4998,30.000,40.000,/m/09x0r
0EgoHBRbx6o,30.000,40.000,"/m/04rlf,/m/0l14j_"
0EgqrxEuqfE,30.000,40.000,"/m/04rlf,/m/09x0r"
0EgrO2QHIpU,30.000,40.000,/t/dd00003
0EgwWzGtItI,30.000,40.000,"/m/09t49,/m/09x0r"
0Eh4Y0xf_GM,30.000,40.000,/m/09x0r
0Eh6jhWlEDc,30.000,40.000,"/m/04rlf,/m/09x0r"
0EhAEri5gzI,30.000,40.000,/m/09x0r
0EhGV_lpvbE,30.000,40.000,/m/04rlf
0EhMDlgCafk,30.000,40.000,/m/04rlf
0EhV4zJk9V8,150.000,160.000,"/m/0j2kx,/m/0j6m2"
0EhVkrarMeQ,30.000,40.000,"/m/04rlf,/m/09x0r"
0EhZc3P7xtA,30.000,40.000,/m/09x0r
0EhgN4lxldU,30.000,40.000,"/m/015p6,/m/068hy,/m/09x0r"
0Ei-P0bB9iA,30.000,40.000,"/m/02mk9,/m/04229,/m/07yv9"
0Ei2IfS1l6M,30.000,40.000,/m/09x0r
0Ei9HRPDe10,30.000,40.000,"/m/02mk9,/m/07pb8fc,/m/09x0r,/t/dd00067"
0EiGMfuF7DI,80.000,90.000,/m/0ch8v
0EiGh8mD_5U,30.000,40.000,"/m/04rlf,/m/09x0r"
0EiKQROyox8,0.000,8.000,/t/dd00004
0EiZUVpxHTY,20.000,30.000,"/m/04rlf,/m/0790c"
0Ei_z5k9dWc,30.000,40.000,/m/09x0r
0EiaS_STh0k,30.000,40.000,/m/04rlf
0EikMJTZTIQ,0.000,4.000,/m/09x0r
0Eino4aC1jk,30.000,40.000,"/m/04rlf,/m/09x0r"
0Ej0HVqJ3cQ,4.000,14.000,"/m/04rlf,/m/09x0r"
0Ej0_ha6wMs,0.000,10.000,/m/09x0r
0Ej27Ly6eE8,30.000,40.000,/m/04rlf
0Ej94Owldow,30.000,40.000,"/m/04rlf,/m/09x0r"
0EjCQkklROg,30.000,40.000,/m/09x0r
0EjFbnbBo2Q,30.000,40.000,"/m/04rlf,/t/dd00003"
0EjHKIoXjHo,30.000,40.000,"/m/015p6,/m/09x0r,/m/0jbk"
0EjIJRg8ub4,30.000,40.000,"/m/068hy,/m/07r_k2n,/m/07rc7d9,/m/0bt9lr,/m/0jbk,/t/dd00136"
0EjLKsHDfFc,30.000,40.000,"/m/04rlf,/m/0l14gg"
0EjRMbWRkMo,110.000,120.000,/m/09x0r
0EjRqNY2qy8,30.000,40.000,/m/09x0r
0EjT2QYO0tI,30.000,40.000,/m/04rlf
0EjZ6DkL3sQ,30.000,40.000,"/m/09x0r,/m/0brhx"
0Ej_QVelIkU,30.000,40.000,"/m/04rlf,/t/dd00004"
0EjkCCpPge0,30.000,40.000,"/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/0fx80y"
0EjoCWi1B4c,30.000,40.000,"/m/02sgy,/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/0fx80y"
0EjpIw4cWOc,30.000,40.000,/m/09x0r
0EjqbdQqmwQ,30.000,40.000,/m/04rlf
0Ejsgs0jDek,30.000,40.000,/m/04rlf
0EjuVQii86c,30.000,40.000,/m/04rlf
0Ejv1EpnDdE,30.000,40.000,/m/09x0r
0Ejv8b9VjsY,30.000,40.000,"/m/02zsn,/m/04rlf"
0EjyS6PP-Ro,30.000,40.000,"/m/04rlf,/m/09x0r"
0Ek-43rtnfw,19.000,29.000,/m/07yv9
0Ek-yT9nSCE,30.000,40.000,/m/04rlf
0Ek1CEDmfE8,10.000,20.000,"/m/019jd,/m/034srq,/m/056ks2,/m/05kq4,/m/07yv9,/m/09x0r"
0Ek5bNoHalE,30.000,40.000,"/m/0326g,/m/04rlf"
0Ek90lpZ-Wo,30.000,40.000,"/m/02lkt,/m/04rlf,/m/07gxw"
0EkEVtCBC_s,30.000,40.000,"/m/09x0r,/t/dd00125"
0EkEsTafD38,30.000,40.000,"/m/0342h,/m/04rlf,/m/04szw,/m/09x0r,/m/0fx80y"
0EkQa5PE1Qk,30.000,40.000,"/m/02qldy,/m/05zppz,/m/09x0r"
0EkZkUUyObw,30.000,40.000,"/m/04rlf,/m/04szw,/m/07y_7"
0EkePg_PleE,6.000,16.000,"/m/04rlf,/m/07rjzl8,/m/09x0r"
0EkmhctuLyY,30.000,40.000,"/m/04rlf,/m/09x0r"
0EkpCJSKeHY,30.000,40.000,"/m/04rlf,/m/09x0r"
0Eksv2P41DY,30.000,40.000,"/m/026z9,/m/04rlf"
0Ekw47cRWKo,80.000,90.000,"/m/012f08,/m/07yv9,/m/09x0r,/m/0k4j,/m/0ltv,/t/dd00066"
0Ekx3xK4qXU,15.000,25.000,"/m/04rlf,/m/09x0r"
0El8QXjY-YM,250.000,260.000,/m/09x0r
0ElLD7H-tdc,30.000,40.000,"/m/04rlf,/m/0c1dj"
0ElS8Yax6Vo,10.000,20.000,/m/07phxs1
0ElVOyFZOb4,110.000,120.000,"/m/04rlf,/m/0glt670"
0ElWGvN7aLQ,0.000,10.000,"/m/06_fw,/m/09x0r"
0ElYoJprFXk,30.000,40.000,/m/09x0r
0ElbF5HvMdg,30.000,40.000,/m/09x0r
0ElfggIwNU0,30.000,40.000,"/m/07swgks,/m/09x0r,/m/0j6m2"
0Elh4UpQ0Wk,124.000,134.000,"/m/0395lw,/m/04rlf"
0ElrCCRQPfc,30.000,40.000,"/m/04rlf,/m/0c1dj"
0Em1GbHFvu8,470.000,480.000,/m/09x0r
0Em3FVQMfcE,2.000,12.000,/m/02dgv
0EmAaaMDGPM,300.000,310.000,"/m/04rlf,/m/0dq0md"
0EmD4TAZGpk,7.000,17.000,"/m/09x0r,/t/dd00126"
0EmOmcClC3Y,30.000,40.000,/m/09x0r
0EmQ9QKZGjo,29.000,39.000,/m/09x0r
0EmTr-fJwOU,30.000,40.000,"/m/07yv9,/m/09x0r"
0Emd2R3zPMo,30.000,40.000,"/m/04rlf,/m/09x0r"
0EmfraHzs98,30.000,40.000,/m/09x0r
0EmiVkEak9A,30.000,40.000,"/m/04rlf,/m/09x0r"
0Emz--1Jz3k,30.000,40.000,"/m/04rlf,/m/09x0r"
0En8X3dTWos,30.000,40.000,"/m/04rlf,/m/09x0r"
0EnE-oH1hbg,20.000,30.000,/m/09x0r
0EnHRTH-jJ0,30.000,40.000,"/m/04rlf,/m/0m0jc"
0EnJBo0Fm2M,30.000,40.000,"/m/02cjck,/m/02v2lh,/m/04rlf,/m/0gywn"
0EnNVuzOcvM,0.000,10.000,/m/09x0r
0EnPOuIwB2E,30.000,40.000,"/m/03r5q_,/m/04rlf"
0EnVJiokr_U,30.000,40.000,"/m/04rlf,/m/05pd6"
0EncFMmSxcY,30.000,40.000,/m/09x0r
0EneUq8HzeY,30.000,40.000,/m/09x0r
0EnhQ_T0cBs,6.000,16.000,"/m/04rlf,/m/09x0r"
0EnhjGHkFCI,30.000,40.000,/m/04rlf
0EnizwIjzxw,30.000,40.000,"/m/04rlf,/m/09x0r,/t/dd00004"
0EnrjTn5lf8,15.000,25.000,/m/09x0r
0EnwY9nI_Oo,30.000,40.000,/m/09x0r
0Eo1HU5efWQ,30.000,40.000,/m/04rlf
0Eo8LB4Fy8Y,30.000,40.000,"/m/02cjck,/m/04rlf,/m/06j6l"
0EoG3uUrlOM,110.000,120.000,"/m/04rlf,/m/0glt670"
0EoHRnuJsQI,30.000,40.000,"/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y"
0EoHX44Fe0Q,30.000,40.000,"/m/04rlf,/m/09x0r"
0EoO6stQcQ0,30.000,40.000,/m/04rlf
0EoU1QNXbCw,30.000,40.000,/m/09x0r
0EoeTRqU5mw,30.000,40.000,"/m/02qldy,/m/05zppz,/m/09x0r"
0EooVhDnakM,30.000,40.000,/m/0838f
0Eopy3HwQh8,30.000,40.000,"/m/04rlf,/m/064t9"
0EosY8u71wY,30.000,40.000,/m/04rlf
0Eothf-juoE,30.000,40.000,/m/09x0r
0EoxUNi2-9E,30.000,40.000,"/m/04rlf,/m/09x0r"
0Ep02-vit-w,5.000,15.000,"/m/02cjck,/m/04rlf"
0Ep1LCz8vdY,30.000,40.000,"/m/07r04,/m/07yv9"
0Ep3M9ZpxYk,30.000,40.000,"/m/04rlf,/m/09x0r"
0Ep4JCF9Yn4,30.000,40.000,"/m/02sgy,/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y"
0Ep6U_IsN-A,30.000,40.000,/t/dd00018
0EpEQ8oQ6nU,0.000,10.000,"/m/04rlf,/m/09x0r,/t/dd00126"
0EpMQwTZbb0,30.000,40.000,/m/09x0r
0EpOv4eh764,100.000,110.000,"/m/07qfr4h,/m/09x0r,/t/dd00128"
0EpPPdW9_JA,30.000,40.000,"/m/02qldy,/m/05zppz,/m/09x0r"
0EpSDPOXvp0,30.000,40.000,"/m/04rlf,/m/09x0r"
0EpV5U7HQj8,130.000,140.000,"/m/09x0r,/t/dd00125"
0EpjrhuiQhA,30.000,40.000,"/m/07pyf11,/m/09x0r"
0Epn2teTIXI,150.000,160.000,/m/04rlf
0EpvbyUL61A,30.000,40.000,"/m/07yv9,/m/09x0r,/m/0k4j"
0Eq7OUMrLbU,290.000,300.000,"/m/02cjck,/m/04rlf"
0Eq7_MS7o3Q,430.000,440.000,/m/09x0r
0EqHW--4Z8w,30.000,40.000,"/m/025td0t,/m/04rlf,/m/09x0r,/t/dd00037"
0EqJgJyoREM,30.000,40.000,"/m/02p0sh1,/m/04rlf"
0EqLikdBrck,30.000,40.000,/m/04rlf
0EqRP09Yb6s,240.000,250.000,"/m/09x0r,/m/0l15bq"
0Eq_rLYzmE4,30.000,40.000,/m/09x0r
0EqdZJerw3A,30.000,40.000,"/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk"
0EqdvyxCt0I,10.000,20.000,"/m/09x0r,/t/dd00128"
0Eqi2ci-GlQ,30.000,40.000,"/m/03k3r,/m/07q5rw0,/m/09x0r,/m/0jbk"
0Eqj66NdK2M,30.000,40.000,/m/04rlf
0EqsGkfUYGY,30.000,40.000,/m/04rlf
0Er2q4QuHzg,30.000,40.000,/m/09x0r
0Er8oWM-ej4,110.000,120.000,"/m/05148p4,/m/05r5c"
0Er9eq152-A,130.000,140.000,"/m/07p_0gm,/m/07rcgpl"
0ErLpBR1AuA,30.000,40.000,"/m/018vs,/m/02sgy,/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y"
0ErUig8i5cM,30.000,40.000,/m/04rlf
0ErZLVv6v6k,28.000,38.000,"/m/04rlf,/m/09x0r"
0Er_NtAqo70,30.000,40.000,/m/09x0r
0Erkbmctx20,30.000,40.000,/m/04rlf
0Ert9QkHj8E,80.000,90.000,"/m/04rlf,/m/09x0r,/t/dd00128"
0ErutKn2_Bk,170.000,180.000,"/m/015lz1,/m/01lyv,/m/0342h,/m/04rlf,/m/04szw"
0ErydHn8FvU,290.000,300.000,"/m/014yck,/m/07yv9,/m/09x0r,/m/0k5j"
0Es13ufiuMQ,30.000,40.000,"/m/04rlf,/m/09x0r"
0Es5alJqmFM,30.000,40.000,"/m/04rlf,/m/09x0r"
0Es7Gqf1aqc,20.000,30.000,"/m/04zjc,/m/09x0r"
0Es8gQdfzao,30.000,40.000,/m/09x0r
0Es9ClZJbdU,20.000,30.000,/m/04rlf
0EsLGNWI4aQ,14.000,24.000,"/m/07r04,/m/07yv9,/m/09x0r"
0EsQH5i9_sQ,30.000,40.000,/m/09x0r
0EsRom87rnc,30.000,40.000,/m/09x0r
0EsUYsEShpY,30.000,40.000,"/m/05zppz,/m/09x0r"
0EsVjPqK5m4,200.000,210.000,"/m/02bxd,/m/04rlf"
0EsaPf1bMcw,30.000,40.000,"/m/07yv9,/m/09x0r"
0Escrb8p8yM,30.000,40.000,/m/09x0r
0EshbI7lzxs,30.000,40.000,/m/04rlf
0EsnMVD5wm0,30.000,40.000,"/m/04rlf,/m/04szw,/m/07y_7"
0Esxx_E5xJ0,30.000,40.000,/m/04rlf
0EsyGzLDy6w,16.000,26.000,/m/07yv9
0EszEW4G6Ds,30.000,40.000,"/m/04rlf,/m/04szw"
0Et2MENnoPU,30.000,40.000,"/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y"
